water_content_percent,replicate,wavelength_nm,reflectance
35,7,916.635,15.462905
35,8,916.635,18.227586
35,1,916.999,18.36202
35,2,916.999,17.789824
35,3,916.999,15.916202
35,4,916.999,16.553821
35,5,916.999,15.552705
35,6,916.999,16.553821
35,7,916.999,15.552705
35,8,916.999,18.36202
35,1,917.364,18.437454
35,2,917.364,17.756152
35,3,917.364,15.903086
35,4,917.364,16.558877
35,5,917.364,15.382503
35,6,917.364,16.558877
35,7,917.364,15.382503
35,8,917.364,18.437454
35,1,917.728,18.649702
35,2,917.728,17.934254
35,3,917.728,16.010893
35,4,917.728,16.691471
35,5,917.728,15.437858
35,6,917.728,16.691471
35,7,917.728,15.437858
35,8,917.728,18.649702
35,1,917.843,15.30761
35,2,917.843,18.398289
35,3,917.843,17.535419
35,4,917.843,19.061681
35,5,917.843,19.350726
35,6,917.843,18.398289
35,7,917.843,15.30761
35,8,917.843,19.350726
35,1,918.092,18.695452
35,2,918.092,18.122645
35,3,918.092,16.007034
35,4,918.092,16.588258
35,5,918.092,15.633549
35,6,918.092,16.588258
35,7,918.092,15.633549
35,8,918.092,18.695452
35,1,918.456,18.676232
35,2,918.456,18.016043
35,3,918.456,16.184769
35,4,918.456,16.673998
35,5,918.456,15.707736
35,6,918.456,16.673998
35,7,918.456,15.707736
35,8,918.456,18.676232
35,1,918.82,18.474753
35,2,918.82,17.904761
35,3,918.82,16.297879
35,4,918.82,16.619496
35,5,918.82,15.711612
35,6,918.82,16.619496
35,7,918.82,15.711612
35,8,918.82,18.474753
35,1,919.184,18.573913
35,2,919.184,18.061546
35,3,919.184,16.262591
35,4,919.184,16.538621
35,5,919.184,15.599591
35,6,919.184,16.538621
35,7,919.184,15.599591
35,8,919.184,18.573913
35,1,919.548,18.513601
35,2,919.548,18.009081
35,3,919.548,16.257063
35,4,919.548,16.374265
35,5,919.548,15.613185
35,6,919.548,16.374265
35,7,919.548,15.613185
35,8,919.548,18.513601
35,1,919.912,18.507824
35,2,919.912,18.094945
35,3,919.912,16.264664
35,4,919.912,16.247397
35,5,919.912,15.571065
35,6,919.912,16.264664
35,7,919.912,15.571065
35,8,919.912,18.507824
35,1,920.276,18.49539
35,2,920.276,18.173132
35,3,920.276,16.222368
35,4,920.276,16.230422
35,5,920.276,15.461549
35,6,920.276,16.230422
35,7,920.276,15.461549
35,8,920.276,18.49539
35,1,920.639,18.576773
35,2,920.639,18.133834
35,3,920.639,16.133384
35,4,920.639,16.348408
35,5,920.639,15.414022
35,6,920.639,16.348408
35,7,920.639,15.414022
35,8,920.639,18.576773
35,1,921.003,18.438067
35,2,921.003,17.976998
35,3,921.003,16.216639
35,4,921.003,16.454121
35,5,921.003,15.564875
35,6,921.003,16.454121
35,7,921.003,15.564875
35,8,921.003,18.438067
35,1,921.076,13.940118
35,2,921.076,19.585912
35,3,921.076,18.292989
35,4,921.076,23.636022
35,5,921.076,19.599911
35,6,921.076,19.585912
35,7,921.076,13.940118
35,8,921.076,23.636022
35,1,921.367,18.352995
35,2,921.367,17.931815
35,3,921.367,16.081576
35,4,921.367,16.479303
35,5,921.367,15.413245
35,6,921.367,16.479303
35,7,921.367,15.413245
35,8,921.367,18.352995
35,1,921.73,18.406467
35,2,921.73,17.698508
35,3,921.73,16.291395
35,4,921.73,16.638391
35,5,921.73,15.412641
35,6,921.73,16.638391
35,7,921.73,15.412641
35,8,921.73,18.406467
35,1,922.094,18.423084
35,2,922.094,17.67185
35,3,922.094,16.360674
35,4,922.094,16.746626
35,5,922.094,15.425655
35,6,922.094,16.746626
35,7,922.094,15.425655
35,8,922.094,18.423084
35,1,922.457,18.347717
35,2,922.457,17.758609
35,3,922.457,16.425089
35,4,922.457,16.756145
35,5,922.457,15.445916
35,6,922.457,16.756145
35,7,922.457,15.445916
35,8,922.457,18.347717
35,1,922.82,18.470998
35,2,922.82,17.856171
35,3,922.82,16.356436
35,4,922.82,16.658936
35,5,922.82,15.675839
35,6,922.82,16.658936
35,7,922.82,15.675839
35,8,922.82,18.470998
35,1,923.183,18.499662
35,2,923.183,17.880806
35,3,923.183,16.540799
35,4,923.183,16.698176
35,5,923.183,15.832424
35,6,923.183,16.698176
35,7,923.183,15.832424
35,8,923.183,18.499662
35,1,923.547,18.51361
35,2,923.547,18.050127
35,3,923.547,16.257124
35,4,923.547,16.665289
35,5,923.547,15.82384
35,6,923.547,16.665289
35,7,923.547,15.82384
35,8,923.547,18.51361
35,1,923.91,18.544622
35,2,923.91,17.969518
35,3,923.91,16.345145
35,4,923.91,16.575317
35,5,923.91,15.805487
35,6,923.91,16.575317
35,7,923.91,15.805487
35,8,923.91,18.544622
35,1,924.273,18.664266
35,2,924.273,18.080395
35,3,924.273,16.286045
35,4,924.273,16.588543
35,5,924.273,15.766534
35,6,924.273,16.588543
35,7,924.273,15.766534
35,8,924.273,18.664266
35,1,924.308,14.168862
35,2,924.308,18.448624
35,3,924.308,18.031819
35,4,924.308,20.362314
35,5,924.308,18.953156
35,6,924.308,18.448624
35,7,924.308,14.168862
35,8,924.308,20.362314
35,1,924.636,18.55386
35,2,924.636,18.206173
35,3,924.636,16.367412
35,4,924.636,16.640973
35,5,924.636,15.505589
35,6,924.636,16.640973
35,7,924.636,15.505589
35,8,924.636,18.55386
35,1,924.998,18.624366
35,2,924.998,18.358298
35,3,924.998,16.257287
35,4,924.998,16.727077
35,5,924.998,15.476056
35,6,924.998,16.727077
35,7,924.998,15.476056
35,8,924.998,18.624366
35,1,925.361,18.59704
35,2,925.361,18.350333
35,3,925.361,16.246612
35,4,925.361,16.546489
35,5,925.361,15.508566
35,6,925.361,16.546489
35,7,925.361,15.508566
35,8,925.361,18.59704
35,1,925.724,18.506734
35,2,925.724,18.445995
35,3,925.724,16.13409
35,4,925.724,16.617579
35,5,925.724,15.584764
35,6,925.724,16.617579
35,7,925.724,15.584764
35,8,925.724,18.506734
35,1,926.086,18.396461
35,2,926.086,18.397327
35,3,926.086,16.24256
35,4,926.086,16.6109
35,5,926.086,15.664009
35,6,926.086,16.6109
35,7,926.086,15.664009
35,8,926.086,18.397327
35,1,926.449,18.591167
35,2,926.449,18.347997
35,3,926.449,16.196229
35,4,926.449,16.509486
35,5,926.449,15.839051
35,6,926.449,16.509486
35,7,926.449,15.839051
35,8,926.449,18.591167
35,1,926.812,18.607221
35,2,926.812,18.406289
35,3,926.812,16.226566
35,4,926.812,16.489704
35,5,926.812,15.950341
35,6,926.812,16.489704
35,7,926.812,15.950341
35,8,926.812,18.607221
35,1,927.174,18.512794
35,2,927.174,18.352977
35,3,927.174,16.155948
35,4,927.174,16.545731
35,5,927.174,15.909472
35,6,927.174,16.545731
35,7,927.174,15.909472
35,8,927.174,18.512794
35,1,927.536,18.6887
35,2,927.536,18.556987
35,3,927.536,16.183049
35,4,927.536,16.607396
35,5,927.536,15.93818
35,6,927.536,16.607396
35,7,927.536,15.93818
35,8,927.536,18.6887
35,1,927.541,15.672018
35,2,927.541,20.013651
35,3,927.541,19.095296
35,4,927.541,21.993366
35,5,927.541,19.99528
35,6,927.541,19.99528
35,7,927.541,15.672018
35,8,927.541,21.993366
35,1,927.899,18.71641
35,2,927.899,18.335665
35,3,927.899,16.1531
35,4,927.899,16.60373
35,5,927.899,15.970747
35,6,927.899,16.60373
35,7,927.899,15.970747
35,8,927.899,18.71641
35,1,928.261,18.53431
35,2,928.261,18.31794
35,3,928.261,16.262431
35,4,928.261,16.750672
35,5,928.261,15.818181
35,6,928.261,16.750672
35,7,928.261,15.818181
35,8,928.261,18.53431
35,1,928.623,18.404818
35,2,928.623,18.123983
35,3,928.623,16.29452
35,4,928.623,16.743926
35,5,928.623,15.656139
35,6,928.623,16.743926
35,7,928.623,15.656139
35,8,928.623,18.404818
35,1,928.985,18.454969
35,2,928.985,18.185033
35,3,928.985,16.365429
35,4,928.985,16.908759
35,5,928.985,15.625961
35,6,928.985,16.908759
35,7,928.985,15.625961
35,8,928.985,18.454969
35,1,929.347,18.487414
35,2,929.347,17.941271
35,3,929.347,16.228685
35,4,929.347,16.704217
35,5,929.347,15.57296
35,6,929.347,16.704217
35,7,929.347,15.57296
35,8,929.347,18.487414
35,1,929.709,18.523548
35,2,929.709,18.088287
35,3,929.709,16.318959
35,4,929.709,16.547276
35,5,929.709,15.359803
35,6,929.709,16.547276
35,7,929.709,15.359803
35,8,929.709,18.523548
35,1,930.071,18.614785
35,2,930.071,18.010028
35,3,930.071,16.197473
35,4,930.071,16.524221
35,5,930.071,15.385701
35,6,930.071,16.524221
35,7,930.071,15.385701
35,8,930.071,18.614785
35,1,930.433,18.713854
35,2,930.433,18.033007
35,3,930.433,16.206651
35,4,930.433,16.563299
35,5,930.433,15.484081
35,6,930.433,16.563299
35,7,930.433,15.484081
35,8,930.433,18.713854
35,1,930.773,16.570576
35,2,930.773,18.777254
35,3,930.773,18.533345
35,4,930.773,19.554434
35,5,930.773,18.692561
35,6,930.773,18.692561
35,7,930.773,16.570576
35,8,930.773,19.554434
35,1,930.794,18.640585
35,2,930.794,17.988093
35,3,930.794,16.343956
35,4,930.794,16.586967
35,5,930.794,15.669769
35,6,930.794,16.586967
35,7,930.794,15.669769
35,8,930.794,18.640585
35,1,931.156,18.600158
35,2,931.156,17.846469
35,3,931.156,16.248227
35,4,931.156,16.578548
35,5,931.156,15.69269
35,6,931.156,16.578548
35,7,931.156,15.69269
35,8,931.156,18.600158
35,1,931.518,18.682336
35,2,931.518,17.999895
35,3,931.518,16.163772
35,4,931.518,16.724768
35,5,931.518,15.794741
35,6,931.518,16.724768
35,7,931.518,15.794741
35,8,931.518,18.682336
35,1,931.879,18.681103
35,2,931.879,18.042968
35,3,931.879,15.997272
35,4,931.879,16.702875
35,5,931.879,15.906133
35,6,931.879,16.702875
35,7,931.879,15.906133
35,8,931.879,18.681103
35,1,932.24,18.57406
35,2,932.24,17.958083
35,3,932.24,15.944822
35,4,932.24,16.639841
35,5,932.24,15.822496
35,6,932.24,16.639841
35,7,932.24,15.822496
35,8,932.24,18.57406
35,1,932.602,18.777108
35,2,932.602,17.899311
35,3,932.602,15.847913
35,4,932.602,16.606477
35,5,932.602,15.646268
35,6,932.602,16.606477
35,7,932.602,15.646268
35,8,932.602,18.777108
35,1,932.963,18.727911
35,2,932.963,18.074716
35,3,932.963,15.90858
35,4,932.963,16.712325
35,5,932.963,15.648862
35,6,932.963,16.712325
35,7,932.963,15.648862
35,8,932.963,18.727911
35,1,933.324,18.650862
35,2,933.324,17.869155
35,3,933.324,15.983404
35,4,933.324,16.74676
35,5,933.324,15.586209
35,6,933.324,16.74676
35,7,933.324,15.586209
35,8,933.324,18.650862
35,1,933.685,18.526056
35,2,933.685,18.010533
35,3,933.685,16.071672
35,4,933.685,16.934486
35,5,933.685,15.554816
35,6,933.685,16.934486
35,7,933.685,15.554816
35,8,933.685,18.526056
35,1,934.005,16.305664
35,2,934.005,19.311044
35,3,934.005,19.045088
35,4,934.005,21.22119
35,5,934.005,18.435102
35,6,934.005,19.045088
35,7,934.005,16.305664
35,8,934.005,21.22119
35,1,934.047,18.672484
35,2,934.047,18.0721
35,3,934.047,15.992226
35,4,934.047,16.840401
35,5,934.047,15.492754
35,6,934.047,16.840401
35,7,934.047,15.492754
35,8,934.047,18.672484
35,1,934.408,18.501098
35,2,934.408,18.216267
35,3,934.408,15.806237
35,4,934.408,16.712268
35,5,934.408,15.530328
35,6,934.408,16.712268
35,7,934.408,15.530328
35,8,934.408,18.501098
35,1,934.768,18.69166
35,2,934.768,18.291627
35,3,934.768,15.944619
35,4,934.768,16.733468
35,5,934.768,15.65426
35,6,934.768,16.733468
35,7,934.768,15.65426
35,8,934.768,18.69166
35,1,935.129,18.725356
35,2,935.129,18.268253
35,3,935.129,15.935316
35,4,935.129,16.763451
35,5,935.129,15.365315
35,6,935.129,16.763451
35,7,935.129,15.365315
35,8,935.129,18.725356
35,1,935.49,18.994412
35,2,935.49,18.226589
35,3,935.49,15.894083
35,4,935.49,16.317308
35,5,935.49,15.415539
35,6,935.49,16.317308
35,7,935.49,15.415539
35,8,935.49,18.994412
35,1,935.851,18.824745
35,2,935.851,18.288685
35,3,935.851,16.037526
35,4,935.851,16.476753
35,5,935.851,15.428859
35,6,935.851,16.476753
35,7,935.851,15.428859
35,8,935.851,18.824745
35,1,936.211,19.007501
35,2,936.211,18.464386
35,3,936.211,16.239179
35,4,936.211,16.531299
35,5,936.211,15.413198
35,6,936.211,16.531299
35,7,936.211,15.413198
35,8,936.211,19.007501
35,1,936.572,18.783749
35,2,936.572,18.55716
35,3,936.572,16.097857
35,4,936.572,16.463089
35,5,936.572,15.288709
35,6,936.572,16.463089
35,7,936.572,15.288709
35,8,936.572,18.783749
35,1,936.933,18.734722
35,2,936.933,18.662233
35,3,936.933,16.164321
35,4,936.933,16.404094
35,5,936.933,15.548557
35,6,936.933,16.404094
35,7,936.933,15.548557
35,8,936.933,18.734722
35,1,937.237,15.568928
35,2,937.237,18.357926
35,3,937.237,18.911903
35,4,937.237,20.101671
35,5,937.237,17.833949
35,6,937.237,18.357926
35,7,937.237,15.568928
35,8,937.237,20.101671
35,1,937.293,18.567189
35,2,937.293,18.540114
35,3,937.293,16.34849
35,4,937.293,16.568284
35,5,937.293,15.599601
35,6,937.293,16.568284
35,7,937.293,15.599601
35,8,937.293,18.567189
35,1,937.653,18.748474
35,2,937.653,18.444143
35,3,937.653,16.381713
35,4,937.653,16.39792
35,5,937.653,15.453473
35,6,937.653,16.39792
35,7,937.653,15.453473
35,8,937.653,18.748474
35,1,938.014,18.50301
35,2,938.014,18.312526
35,3,938.014,16.291214
35,4,938.014,16.386411
35,5,938.014,15.495395
35,6,938.014,16.386411
35,7,938.014,15.495395
35,8,938.014,18.50301
35,1,938.374,18.681152
35,2,938.374,18.254174
35,3,938.374,16.1961
35,4,938.374,16.447758
35,5,938.374,15.387214
35,6,938.374,16.447758
35,7,938.374,15.387214
35,8,938.374,18.681152
35,1,938.734,18.800716
35,2,938.734,18.23386
35,3,938.734,16.044281
35,4,938.734,16.311868
35,5,938.734,15.475361
35,6,938.734,16.311868
35,7,938.734,15.475361
35,8,938.734,18.800716
35,1,939.094,18.726008
35,2,939.094,18.333831
35,3,939.094,16.092057
35,4,939.094,16.594681
35,5,939.094,15.232691
35,6,939.094,16.594681
35,7,939.094,15.232691
35,8,939.094,18.726008
35,1,939.454,18.647246
35,2,939.454,18.608893
35,3,939.454,15.948483
35,4,939.454,16.755722
35,5,939.454,15.504031
35,6,939.454,16.755722
35,7,939.454,15.504031
35,8,939.454,18.647246
35,1,939.814,18.787313
35,2,939.814,18.379929
35,3,939.814,16.189229
35,4,939.814,16.894839
35,5,939.814,15.573873
35,6,939.814,16.894839
35,7,939.814,15.573873
35,8,939.814,18.787313
35,1,940.174,18.663835
35,2,940.174,18.200032
35,3,940.174,16.741874
35,4,940.174,17.018855
35,5,940.174,15.665811
35,6,940.174,17.018855
35,7,940.174,15.665811
35,8,940.174,18.663835
35,1,940.468,15.28106
35,2,940.468,18.403654
35,3,940.468,19.326107
35,4,940.468,20.125375
35,5,940.468,17.839599
35,6,940.468,18.403654
35,7,940.468,15.28106
35,8,940.468,20.125375
35,1,940.534,18.56773
35,2,940.534,18.070588
35,3,940.534,17.017525
35,4,940.534,16.935587
35,5,940.534,15.840035
35,6,940.534,17.017525
35,7,940.534,15.840035
35,8,940.534,18.56773
35,1,940.893,18.478612
35,2,940.893,17.985319
35,3,940.893,16.856256
35,4,940.893,16.817999
35,5,940.893,15.95812
35,6,940.893,16.856256
35,7,940.893,15.95812
35,8,940.893,18.478612
35,1,941.253,18.618123
35,2,941.253,17.916228
35,3,941.253,16.871302
35,4,941.253,16.665962
35,5,941.253,16.156332
35,6,941.253,16.871302
35,7,941.253,16.156332
35,8,941.253,18.618123
35,1,941.613,18.440341
35,2,941.613,18.023434
35,3,941.613,16.727028
35,4,941.613,16.717813
35,5,941.613,16.090274
35,6,941.613,16.727028
35,7,941.613,16.090274
35,8,941.613,18.440341
35,1,941.972,18.630804
35,2,941.972,18.080682
35,3,941.972,16.470743
35,4,941.972,16.551501
35,5,941.972,16.304136
35,6,941.972,16.551501
35,7,941.972,16.304136
35,8,941.972,18.630804
35,1,942.331,18.563429
35,2,942.331,18.394141
35,3,942.331,16.227821
35,4,942.331,16.725757
35,5,942.331,16.003512
35,6,942.331,16.725757
35,7,942.331,16.003512
35,8,942.331,18.563429
35,1,942.691,18.939249
35,2,942.691,18.338854
35,3,942.691,16.209377
35,4,942.691,16.574942
35,5,942.691,16.245355
35,6,942.691,16.574942
35,7,942.691,16.209377
35,8,942.691,18.939249
35,1,943.05,18.838422
35,2,943.05,18.423536
35,3,943.05,16.358495
35,4,943.05,16.652214
35,5,943.05,16.011706
35,6,943.05,16.652214
35,7,943.05,16.011706
35,8,943.05,18.838422
35,1,943.409,18.772717
35,2,943.409,18.495379
35,3,943.409,16.327353
35,4,943.409,16.554724
35,5,943.409,15.853051
35,6,943.409,16.554724
35,7,943.409,15.853051
35,8,943.409,18.772717
35,1,943.699,15.909442
35,2,943.699,18.407512
35,3,943.699,18.739081
35,4,943.699,19.70376
35,5,943.699,16.488425
35,6,943.699,18.407512
35,7,943.699,15.909442
35,8,943.699,19.70376
35,1,943.768,18.39721
35,2,943.768,18.508482
35,3,943.768,16.136655
35,4,943.768,16.587919
35,5,943.768,15.787735
35,6,943.768,16.587919
35,7,943.768,15.787735
35,8,943.768,18.508482
35,1,944.128,18.507826
35,2,944.128,18.413231
35,3,944.128,15.890118
35,4,944.128,16.376876
35,5,944.128,15.75843
35,6,944.128,16.376876
35,7,944.128,15.75843
35,8,944.128,18.507826
35,1,944.487,18.484413
35,2,944.487,18.648703
35,3,944.487,16.215409
35,4,944.487,16.705463
35,5,944.487,15.449477
35,6,944.487,16.705463
35,7,944.487,15.449477
35,8,944.487,18.648703
35,1,944.845,18.747422
35,2,944.845,18.391103
35,3,944.845,16.064607
35,4,944.845,16.714085
35,5,944.845,15.409013
35,6,944.845,16.714085
35,7,944.845,15.409013
35,8,944.845,18.747422
35,1,945.204,19.211899
35,2,945.204,18.361571
35,3,945.204,15.924284
35,4,945.204,16.743114
35,5,945.204,15.471569
35,6,945.204,16.743114
35,7,945.204,15.471569
35,8,945.204,19.211899
35,1,945.563,19.280427
35,2,945.563,18.484241
35,3,945.563,16.060592
35,4,945.563,16.538163
35,5,945.563,15.320186
35,6,945.563,16.538163
35,7,945.563,15.320186
35,8,945.563,19.280427
35,1,945.922,19.317939
35,2,945.922,18.348252
35,3,945.922,16.175548
35,4,945.922,17.023026
35,5,945.922,15.643894
35,6,945.922,17.023026
35,7,945.922,15.643894
35,8,945.922,19.317939
35,1,946.28,19.036452
35,2,946.28,18.148238
35,3,946.28,15.860872
35,4,946.28,16.990026
35,5,946.28,15.749325
35,6,946.28,16.990026
35,7,946.28,15.749325
35,8,946.28,19.036452
35,1,946.639,18.534692
35,2,946.639,18.256448
35,3,946.639,16.20677
35,4,946.639,17.186226
35,5,946.639,15.489248
35,6,946.639,17.186226
35,7,946.639,15.489248
35,8,946.639,18.534692
35,1,946.93,16.042927
35,2,946.93,19.004659
35,3,946.93,18.489295
35,4,946.93,20.114053
35,5,946.93,16.976779
35,6,946.93,18.489295
35,7,946.93,16.042927
35,8,946.93,20.114053
35,1,946.998,18.379427
35,2,946.998,18.097947
35,3,946.998,16.670001
35,4,946.998,17.356888
35,5,946.998,15.276833
35,6,946.998,17.356888
35,7,946.998,15.276833
35,8,946.998,18.379427
35,1,947.356,18.668987
35,2,947.356,17.72815
35,3,947.356,16.853349
35,4,947.356,17.975439
35,5,947.356,15.265989
35,6,947.356,17.72815
35,7,947.356,15.265989
35,8,947.356,18.668987
35,1,947.714,18.89695
35,2,947.714,17.857567
35,3,947.714,17.041851
35,4,947.714,17.741751
35,5,947.714,14.970442
35,6,947.714,17.741751
35,7,947.714,14.970442
35,8,947.714,18.89695
35,1,948.073,18.748265
35,2,948.073,18.014331
35,3,948.073,16.841362
35,4,948.073,17.444303
35,5,948.073,14.793918
35,6,948.073,17.444303
35,7,948.073,14.793918
35,8,948.073,18.748265
35,1,948.431,18.712876
35,2,948.431,17.623782
35,3,948.431,16.755984
35,4,948.431,17.114314
35,5,948.431,14.887209
35,6,948.431,17.114314
35,7,948.431,14.887209
35,8,948.431,18.712876
35,1,948.789,18.662221
35,2,948.789,17.706314
35,3,948.789,16.205235
35,4,948.789,16.523547
35,5,948.789,15.072054
35,6,948.789,16.523547
35,7,948.789,15.072054
35,8,948.789,18.662221
35,1,949.147,18.665479
35,2,949.147,18.413207
35,3,949.147,16.148851
35,4,949.147,15.960137
35,5,949.147,15.091165
35,6,949.147,16.148851
35,7,949.147,15.091165
35,8,949.147,18.665479
35,1,949.505,18.343838
35,2,949.505,18.221919
35,3,949.505,16.093783
35,4,949.505,15.748383
35,5,949.505,15.279909
35,6,949.505,16.093783
35,7,949.505,15.279909
35,8,949.505,18.343838
35,1,949.863,18.74596
35,2,949.863,18.166427
35,3,949.863,15.974491
35,4,949.863,15.770389
35,5,949.863,15.595942
35,6,949.863,15.974491
35,7,949.863,15.595942
35,8,949.863,18.74596
35,1,950.16,15.854952
35,2,950.16,17.991127
35,3,950.16,18.51675
35,4,950.16,19.798954
35,5,950.16,17.786315
35,6,950.16,17.991127
35,7,950.16,15.854952
35,8,950.16,19.798954
35,1,950.221,19.092399
35,2,950.221,18.457603
35,3,950.221,15.69904
35,4,950.221,16.049574
35,5,950.221,15.815192
35,6,950.221,16.049574
35,7,950.221,15.69904
35,8,950.221,19.092399
35,1,950.579,18.990491
35,2,950.579,18.431512
35,3,950.579,16.227583
35,4,950.579,16.879048
35,5,950.579,15.823103
35,6,950.579,16.879048
35,7,950.579,15.823103
35,8,950.579,18.990491
35,1,950.936,18.719604
35,2,950.936,18.001066
35,3,950.936,16.037552
35,4,950.936,17.082877
35,5,950.936,15.814522
35,6,950.936,17.082877
35,7,950.936,15.814522
35,8,950.936,18.719604
35,1,951.294,18.308417
35,2,951.294,17.889991
35,3,951.294,16.028328
35,4,951.294,17.203797
35,5,951.294,15.120901
35,6,951.294,17.203797
35,7,951.294,15.120901
35,8,951.294,18.308417
35,1,951.651,18.410117
35,2,951.651,17.983165
35,3,951.651,16.383147
35,4,951.651,16.931933
35,5,951.651,14.740463
35,6,951.651,16.931933
35,7,951.651,14.740463
35,8,951.651,18.410117
35,1,952.009,18.869407
35,2,952.009,18.354767
35,3,952.009,16.227666
35,4,952.009,16.664865
35,5,952.009,14.989496
35,6,952.009,16.664865
35,7,952.009,14.989496
35,8,952.009,18.869407
35,1,952.366,18.884064
35,2,952.366,18.059548
35,3,952.366,15.30791
35,4,952.366,15.933609
35,5,952.366,14.690929
35,6,952.366,15.933609
35,7,952.366,14.690929
35,8,952.366,18.884064
35,1,952.724,18.707379
35,2,952.724,17.861824
35,3,952.724,15.285436
35,4,952.724,15.77311
35,5,952.724,14.760988
35,6,952.724,15.77311
35,7,952.724,14.760988
35,8,952.724,18.707379
35,1,953.081,19.351212
35,2,953.081,18.063975
35,3,953.081,15.61367
35,4,953.081,16.084007
35,5,953.081,15.576378
35,6,953.081,16.084007
35,7,953.081,15.576378
35,8,953.081,19.351212
35,1,953.39,15.991401
35,2,953.39,18.663328
35,3,953.39,18.154518
35,4,953.39,19.803862
35,5,953.39,18.735918
35,6,953.39,18.663328
35,7,953.39,15.991401
35,8,953.39,19.803862
35,1,953.438,19.295582
35,2,953.438,17.95057
35,3,953.438,15.875741
35,4,953.438,16.482844
35,5,953.438,15.656544
35,6,953.438,16.482844
35,7,953.438,15.656544
35,8,953.438,19.295582
35,1,953.795,18.827292
35,2,953.795,17.523628
35,3,953.795,15.899958
35,4,953.795,16.317128
35,5,953.795,14.78614
35,6,953.795,16.317128
35,7,953.795,14.78614
35,8,953.795,18.827292
35,1,954.152,18.806521
35,2,954.152,17.878256
35,3,954.152,16.275516
35,4,954.152,16.640424
35,5,954.152,15.159002
35,6,954.152,16.640424
35,7,954.152,15.159002
35,8,954.152,18.806521
35,1,954.509,19.803032
35,2,954.509,18.549218
35,3,954.509,15.890039
35,4,954.509,16.520168
35,5,954.509,14.74566
35,6,954.509,16.520168
35,7,954.509,14.74566
35,8,954.509,19.803032
35,1,954.866,19.667787
35,2,954.866,18.709573
35,3,954.866,15.448765
35,4,954.866,16.243476
35,5,954.866,14.727781
35,6,954.866,16.243476
35,7,954.866,14.727781
35,8,954.866,19.667787
35,1,955.223,19.503536
35,2,955.223,19.25839
35,3,955.223,15.609984
35,4,955.223,16.180735
35,5,955.223,14.629991
35,6,955.223,16.180735
35,7,955.223,14.629991
35,8,955.223,19.503536
35,1,955.58,19.029588
35,2,955.58,19.103667
35,3,955.58,16.069804
35,4,955.58,16.874054
35,5,955.58,15.208845
35,6,955.58,16.874054
35,7,955.58,15.208845
35,8,955.58,19.103667
35,1,955.937,19.619264
35,2,955.937,19.366479
35,3,955.937,16.611955
35,4,955.937,16.859217
35,5,955.937,15.256477
35,6,955.937,16.859217
35,7,955.937,15.256477
35,8,955.937,19.619264
35,1,956.293,19.26597
35,2,956.293,19.795905
35,3,956.293,17.210642
35,4,956.293,17.311601
35,5,956.293,15.423137
35,6,956.293,17.311601
35,7,956.293,15.423137
35,8,956.293,19.795905
35,1,956.62,15.80399
35,2,956.62,18.290889
35,3,956.62,18.234367
35,4,956.62,20.886929
35,5,956.62,18.477277
35,6,956.62,18.290889
35,7,956.62,15.80399
35,8,956.62,20.886929
35,1,956.65,19.515003
35,2,956.65,19.694549
35,3,956.65,17.363618
35,4,956.65,17.683063
35,5,956.65,15.197368
35,6,956.65,17.683063
35,7,956.65,15.197368
35,8,956.65,19.694549
35,1,957.006,19.152076
35,2,957.006,19.485252
35,3,957.006,16.889572
35,4,957.006,17.771895
35,5,957.006,15.19411
35,6,957.006,17.771895
35,7,957.006,15.19411
35,8,957.006,19.485252
35,1,957.363,19.700032
35,2,957.363,19.731088
35,3,957.363,16.540294
35,4,957.363,17.277645
35,5,957.363,15.311589
35,6,957.363,17.277645
35,7,957.363,15.311589
35,8,957.363,19.731088
35,1,957.719,19.047989
35,2,957.719,19.184693
35,3,957.719,16.014669
35,4,957.719,16.846183
35,5,957.719,15.180189
35,6,957.719,16.846183
35,7,957.719,15.180189
35,8,957.719,19.184693
35,1,958.075,18.683929
35,2,958.075,18.469305
35,3,958.075,16.036702
35,4,958.075,16.607406
35,5,958.075,15.596523
35,6,958.075,16.607406
35,7,958.075,15.596523
35,8,958.075,18.683929
35,1,958.431,18.378703
35,2,958.431,18.194281
35,3,958.431,15.819893
35,4,958.431,16.537323
35,5,958.431,15.423582
35,6,958.431,16.537323
35,7,958.431,15.423582
35,8,958.431,18.378703
35,1,958.788,18.547932
35,2,958.788,17.714416
35,3,958.788,15.619734
35,4,958.788,16.656466
35,5,958.788,15.939847
35,6,958.788,16.656466
35,7,958.788,15.619734
35,8,958.788,18.547932
35,1,959.144,18.136974
35,2,959.144,17.497341
35,3,959.144,15.937051
35,4,959.144,16.552671
35,5,959.144,15.234084
35,6,959.144,16.552671
35,7,959.144,15.234084
35,8,959.144,18.136974
35,1,959.5,18.432776
35,2,959.5,17.69599
35,3,959.5,16.103405
35,4,959.5,17.076722
35,5,959.5,15.059567
35,6,959.5,17.076722
35,7,959.5,15.059567
35,8,959.5,18.432776
35,1,959.85,15.313204
35,2,959.85,17.904086
35,3,959.85,18.077909
35,4,959.85,20.474443
35,5,959.85,19.006319
35,6,959.85,18.077909
35,7,959.85,15.313204
35,8,959.85,20.474443
35,1,959.856,18.500588
35,2,959.856,17.445335
35,3,959.856,15.862171
35,4,959.856,17.219781
35,5,959.856,14.393151
35,6,959.856,17.219781
35,7,959.856,14.393151
35,8,959.856,18.500588
35,1,960.211,18.304177
