wavelength_nm,median_reflectance_0pct,median_reflectance_5pct,median_reflectance_10pct,median_reflectance_15pct,median_reflectance_20pct,median_reflectance_25pct,median_reflectance_30pct,median_reflectance_35pct,median_reflectance_40pct,std_reflectance_0pct,std_reflectance_5pct,std_reflectance_10pct,std_reflectance_15pct,std_reflectance_20pct,std_reflectance_25pct,std_reflectance_30pct,std_reflectance_35pct,std_reflectance_40pct
189.855,53.3281476,136.8301932,77.7297696,14.87865744,75.8456554,-156.4536122,19.711294,-214.4649398,60.4462012,108.638823934131,121.140270128496,77.9139401457055,102.577226107138,86.8909789336223,228.135635512516,79.9695151936066,336.64850796499,263.482445010446
190.322,92.9095542,120.78795142,99.1803336,48.2385468,121.7135754,160.2577218,41.7215236,-17.7346076,47.1351768,236.90989081442,78.6479527224859,88.7384211611274,78.2287966910187,131.279626356729,343.527678164911,55.9781992328878,94.1855255486631,175.023301704383
190.789,230.5106136,129.5497542,85.8519528,34.3577946,277.7485208,2.5397142,36.90789322,20.808262568,28.2714726,2985.12794142514,148.50937365365,72.1361751551955,91.4987933272192,294.702122147897,93.4219687918296,68.9705001301456,62.7464422780583,135.649476491323
191.256,88.54566196,43.72809794,57.8229004,-69.3757658,191.9412712,39.9768098,53.87966682,11.1254712,12.2836526,80.2798466876839,71.9652353818523,99.3456534739421,425.087349752122,182.207453437994,75.7093508715154,48.566842333395,77.2633902240883,463.973773383039
191.723,99.2623198,76.251516,14.1326212,238.0025368,499.106298,-58.7036906,98.9840692,9.0483864,456.6225022,50.60183255051,163.050080522349,131.032060701869,226.01360879344,556.839755944188,115.262056778762,36.081302046505,68.5287719506252,694.578472569411
192.19,76.7215748,15.60592438,138.0591214,59.115034544,22.3023438,-40288.7369554,-368.24366092,94.0569794,41.75872673,232.053542362482,70.3938715311057,190.158984901638,41.9749038165989,133.996270782536,49449.6588646151,718.812260498485,141.150387321193,54.026768614957
192.657,82.8989231,51.4297304,111.1593038,479.0593956,-151.5322416,-102.7470536,33.21279822,-11.329804,-571.11784396,54.7773099459813,79.2758988814944,107.412869507826,649.643606493514,312.543271658014,185.777989370073,129.677346223401,186.313825698382,1181.24591509767
193.124,160.0540564,-5.0739725,-43.095864,-46.7378086,134.0019526,-107.9471996,2.8982741,164.5022748,-25.89722162,318.460356304494,105.339485228157,240.634964655362,208.9915370733,209.04969121674,210.818521059915,78.57335691581,119.291205503516,79.6059077478575
193.591,197.037788,24.86889546,228.52535192,41.1045042,-80.9679728,124.38142578,194.1701698,87.5550292,-36.7083194,72.7269746753358,41.1039195145759,308.462885622769,54.8984164768847,206.129746980705,106.652577649775,633.295753026313,147.517666629586,59.7469810710109
194.058,113.2185754,0.192918400000001,70.5085458,40.432694,63.3722288,53.9266374,139.6515306,76.913217,50.4898344,57.1868113927843,55.7507297251053,68.3226754485014,219.584269114478,737.238388373016,100.351019540246,90.2501072504606,41.4244071193199,80.1001913634835
